event_name,gender,nationality,age_group,division,total_time,work_time,roxzone_time,run_time
S6 2023 London,male,GBR,40-44,open,01:20:15,00:34:45,00:05:44,00:39:46
S6 2023 London,male,GBR,30-34,open,01:20:18,00:30:36,00:06:08,00:43:34
S6 2023 London,male,GBR,25-29,open,01:20:21,00:33:37,00:05:46,00:40:58
S6 2023 London,male,GBR,45-49,open,01:20:23,00:36:37,00:04:35,00:39:11
S6 2023 London,male,GBR,35-39,open,01:20:24,00:35:06,00:05:26,00:39:52
S6 2023 London,male,POL,16-24,open,01:20:24,00:30:53,00:05:55,00:43:36
S6 2023 London,male,GBR,35-39,open,01:20:50,00:35:17,00:08:16,00:37:17
S6 2023 London,male,GBR,30-34,open,01:20:30,00:32:55,00:05:37,00:41:58
S6 2023 London,male,GBR,40-44,open,01:20:32,00:31:13,00:05:15,00:44:04
S6 2023 London,male,GBR,30-34,open,01:20:34,00:36:14,00:05:42,00:38:38
S6 2023 London,male,GBR,40-44,open,01:20:39,00:35:18,00:04:37,00:40:44
S6 2023 London,male,GBR,40-44,open,01:20:41,00:32:19,00:05:03,00:43:19
S6 2023 London,male,GBR,40-44,open,01:20:41,00:33:55,00:06:10,00:40:36
S6 2023 London,male,GBR,30-34,open,01:20:44,00:36:45,00:05:07,00:38:52
S6 2023 London,male,GBR,40-44,open,01:20:53,00:33:57,00:09:17,00:37:39
S6 2023 London,male,GBR,25-29,open,01:20:54,00:35:22,00:05:23,00:40:09
S6 2023 London,male,GBR,50-54,open,01:20:55,00:33:37,00:05:31,00:41:47
S6 2023 London,male,GBR,35-39,open,01:20:57,00:36:05,00:06:54,00:37:58
S6 2023 London,male,GBR,40-44,open,01:21:00,00:33:16,00:05:01,00:42:43
S6 2023 London,male,GBR,40-44,open,01:21:03,00:33:56,00:05:18,00:41:49
S6 2023 London,male,GBR,25-29,open,01:21:05,00:34:49,00:05:54,00:40:22
S6 2023 London,male,GBR,45-49,open,01:21:10,00:35:02,00:05:34,00:40:34
S6 2023 London,male,GBR,25-29,open,01:21:12,00:33:44,00:04:54,00:42:34
S6 2023 London,male,IRL,30-34,open,01:21:14,00:34:47,00:04:35,00:41:52
S6 2023 London,male,GBR,40-44,open,01:21:14,00:32:44,00:07:40,00:40:50
S6 2023 London,male,GBR,25-29,open,01:21:17,00:36:00,00:08:06,00:37:11
S6 2023 London,male,GBR,40-44,open,01:21:19,00:34:03,00:06:01,00:41:15
S6 2023 London,male,GBR,45-49,open,01:21:21,00:36:08,00:04:43,00:40:30
S6 2023 London,male,GBR,30-34,open,01:21:22,00:31:44,00:05:19,00:44:19
S6 2023 London,male,GBR,30-34,open,01:21:24,00:33:11,00:05:13,00:43:00
S6 2023 London,male,GBR,35-39,open,01:21:26,00:32:05,00:06:08,00:43:13
S6 2023 London,male,GBR,45-49,open,01:21:27,00:33:19,00:06:52,00:41:16
S6 2023 London,male,GBR,30-34,open,01:21:29,00:32:16,00:07:41,00:41:32
S6 2023 London,male,GBR,25-29,open,01:21:30,00:35:34,00:05:11,00:40:45
S6 2023 London,male,GBR,40-44,open,01:21:34,00:31:40,00:05:47,00:44:07
S6 2023 London,male,GBR,35-39,open,01:21:35,00:34:30,00:06:07,00:40:58
S6 2023 London,male,GBR,25-29,open,01:21:42,00:30:30,00:08:48,00:42:24
S6 2023 London,male,GBR,30-34,open,01:21:48,00:35:17,00:05:23,00:41:08
S6 2023 London,male,GBR,40-44,open,01:21:48,00:36:39,00:05:56,00:39:13
S6 2023 London,male,GBR,35-39,open,01:21:49,00:36:25,00:05:19,00:40:05
S6 2023 London,male,GBR,30-34,open,01:21:51,00:30:19,00:05:15,00:46:17
S6 2023 London,male,GBR,16-24,open,01:21:51,00:29:56,00:05:16,00:46:39
S6 2023 London,male,GBR,40-44,open,01:21:52,00:37:49,00:05:07,00:38:56
S6 2023 London,male,GBR,25-29,open,01:21:53,00:37:50,00:05:57,00:38:06
S6 2023 London,male,GBR,35-39,open,01:21:56,00:36:04,00:06:42,00:39:10
S6 2023 London,male,GBR,35-39,open,01:22:00,00:36:27,00:05:28,00:40:05
S6 2023 London,male,GBR,45-49,open,01:22:04,00:37:16,00:05:55,00:38:53
S6 2023 London,male,GBR,30-34,open,01:22:09,00:31:51,00:06:28,00:43:50
S6 2023 London,male,GBR,30-34,open,01:22:15,00:34:25,00:05:35,00:42:15
S6 2023 London,male,GBR,30-34,open,01:22:15,00:36:15,00:05:09,00:40:51
S6 2023 London,male,GBR,40-44,open,01:22:21,00:30:18,00:05:54,00:46:09
S6 2023 London,male,GBR,45-49,open,01:22:22,00:31:46,00:05:48,00:44:48
S6 2023 London,male,GBR,35-39,open,01:22:25,00:34:26,00:05:24,00:42:35
S6 2023 London,male,GBR,40-44,open,01:22:26,00:39:16,00:05:31,00:37:39
S6 2023 London,male,GBR,30-34,open,01:22:27,00:34:53,00:06:27,00:41:07
S6 2023 London,male,GBR,40-44,open,01:22:28,00:38:49,00:05:41,00:37:58
S6 2023 London,male,GBR,30-34,open,01:22:30,00:36:05,00:06:34,00:39:51
S6 2023 London,male,GBR,40-44,open,01:22:32,00:34:13,00:06:02,00:42:17
S6 2023 London,male,GBR,40-44,open,01:22:34,00:36:25,00:05:50,00:40:19
S6 2023 London,male,GBR,25-29,open,01:22:36,00:33:32,00:05:12,00:43:52
S6 2023 London,male,GBR,25-29,open,01:22:37,00:35:25,00:05:26,00:41:46
S6 2023 London,male,GBR,55-59,open,01:22:38,00:43:10,00:05:35,00:33:53
S6 2023 London,male,GBR,30-34,open,01:22:38,00:37:14,00:05:13,00:40:11
S6 2023 London,male,GBR,25-29,open,01:22:43,00:37:22,00:05:21,00:40:00
S6 2023 London,male,GBR,30-34,open,01:22:55,00:36:11,00:06:35,00:40:09
S6 2023 London,male,GBR,30-34,open,01:22:56,00:36:59,00:05:46,00:40:11
S6 2023 London,male,GBR,30-34,open,01:23:04,00:34:31,00:05:36,00:42:57
S6 2023 London,male,GBR,30-34,open,01:23:05,00:34:49,00:06:36,00:41:40
S6 2023 London,male,GBR,25-29,open,01:23:07,00:38:57,00:04:59,00:39:11
S6 2023 London,male,GBR,30-34,open,01:23:08,00:39:08,00:05:50,00:38:10
S6 2023 London,male,GBR,25-29,open,01:23:10,00:33:30,00:05:01,00:44:39
S6 2023 London,male,GBR,35-39,open,01:23:11,00:33:55,00:05:12,00:44:04
S6 2023 London,male,GBR,40-44,open,01:23:13,00:35:58,00:05:47,00:41:28
S6 2023 London,male,GBR,35-39,open,01:23:16,00:38:33,00:05:21,00:39:22
S6 2023 London,male,GBR,35-39,open,01:23:18,00:35:05,00:05:54,00:42:19
S6 2023 London,male,GBR,30-34,open,01:23:21,00:36:32,00:06:37,00:40:12
S6 2023 London,male,GBR,30-34,open,01:23:25,00:33:22,00:07:50,00:42:13
S6 2023 London,male,GBR,25-29,open,01:23:27,00:36:59,00:05:58,00:40:30
S6 2023 London,male,GBR,35-39,open,01:23:30,00:38:23,00:06:23,00:38:44
S6 2023 London,male,GBR,45-49,open,01:23:33,00:39:41,00:05:07,00:38:45
S6 2023 London,male,GBR,35-39,open,01:23:35,00:33:34,00:06:55,00:43:06
S6 2023 London,male,GBR,30-34,open,01:23:36,00:33:43,00:05:49,00:44:04
S6 2023 London,male,GBR,30-34,open,01:23:40,00:33:26,00:07:46,00:42:28
S6 2023 London,male,GBR,30-34,open,01:23:43,00:35:33,00:06:46,00:41:24
S6 2023 London,male,GBR,45-49,open,01:23:43,00:36:59,00:05:59,00:40:45
S6 2023 London,male,GBR,25-29,open,01:23:44,00:37:27,00:06:24,00:39:53
S6 2023 London,male,GBR,30-34,open,01:23:45,00:35:34,00:06:16,00:41:55
S6 2023 London,male,GBR,35-39,open,01:21:46,00:35:25,00:05:48,00:40:33
S6 2023 London,male,GBR,40-44,open,01:21:48,00:32:30,00:06:00,00:43:18
S6 2023 London,male,IRL,30-34,open,01:21:49,00:33:17,00:05:51,00:42:41
S6 2023 London,male,GBR,45-49,open,01:21:50,00:37:24,00:05:44,00:38:42
S6 2023 London,male,GBR,35-39,open,01:21:51,00:34:15,00:06:49,00:40:47
S6 2023 London,male,GBR,45-49,open,01:21:52,00:39:26,00:04:53,00:37:33
S6 2023 London,male,GBR,25-29,open,01:21:53,00:30:54,00:09:50,00:41:09
S6 2023 London,male,GBR,35-39,open,01:21:54,00:32:07,00:05:12,00:44:35
S6 2023 London,male,GBR,35-39,open,01:21:58,00:35:53,00:05:44,00:40:21
S6 2023 London,male,GBR,30-34,open,01:22:01,00:33:38,00:06:38,00:41:45
S6 2023 London,male,GBR,16-24,open,01:22:06,00:31:27,00:12:21,00:38:18
S6 2023 London,male,GBR,40-44,open,01:22:14,00:39:54,00:05:14,00:37:06
S6 2023 London,male,GBR,35-39,open,01:22:15,00:29:14,00:07:42,00:45:19
S6 2023 London,male,GBR,40-44,open,01:22:17,00:37:42,00:04:56,00:39:39
S6 2023 London,male,GBR,40-44,open,01:22:21,00:37:30,00:05:54,00:38:57
S6 2023 London,male,GBR,30-34,open,01:22:22,00:37:49,00:05:49,00:38:44
S6 2023 London,male,GBR,25-29,open,01:22:26,00:31:44,00:05:51,00:44:51
S6 2023 London,male,GBR,25-29,open,01:22:27,00:35:27,00:05:07,00:41:53
S6 2023 London,male,GBR,25-29,open,01:22:28,00:37:18,00:05:13,00:39:57
S6 2023 London,male,GBR,35-39,open,01:22:29,00:36:59,00:05:46,00:39:44
S6 2023 London,male,GBR,45-49,open,01:22:30,00:35:45,00:05:15,00:41:30
S6 2023 London,male,GBR,35-39,open,01:22:33,00:34:38,00:05:35,00:42:20
S6 2023 London,male,GBR,35-39,open,01:22:34,00:34:13,00:05:46,00:42:35
S6 2023 London,male,GBR,16-24,open,01:22:37,00:35:58,00:06:18,00:40:21
S6 2023 London,male,GBR,30-34,open,01:22:38,00:34:29,00:06:19,00:41:50
S6 2023 London,male,GBR,35-39,open,01:22:38,00:37:52,00:05:31,00:39:15
S6 2023 London,male,GBR,25-29,open,01:22:42,00:38:42,00:06:01,00:37:59
S6 2023 London,male,GBR,45-49,open,01:22:43,00:38:11,00:04:42,00:39:50
S6 2023 London,male,GBR,30-34,open,01:22:56,00:35:49,00:04:52,00:42:15
S6 2023 London,male,GBR,16-24,open,01:22:58,00:32:40,00:05:43,00:44:35
S6 2023 London,male,GBR,45-49,open,01:23:05,00:36:47,00:05:29,00:40:49
S6 2023 London,male,GBR,35-39,open,01:23:05,00:34:17,00:05:04,00:43:44
S6 2023 London,male,GBR,35-39,open,01:23:07,00:32:30,00:06:51,00:43:46
S6 2023 London,male,GBR,45-49,open,01:23:11,00:34:15,00:07:42,00:41:14
S6 2023 London,male,GBR,30-34,open,01:23:12,00:31:06,00:06:55,00:45:11
S6 2023 London,male,GBR,35-39,open,01:23:15,00:34:21,00:05:46,00:43:08
S6 2023 London,male,GBR,25-29,open,01:23:17,00:35:48,00:07:11,00:40:18
S6 2023 London,male,GBR,40-44,open,01:23:19,00:33:07,00:06:32,00:43:40
S6 2023 London,male,GBR,35-39,open,01:23:23,00:31:16,00:05:23,00:46:44
S6 2023 London,male,GBR,40-44,open,01:23:26,00:38:04,00:06:07,00:39:15
S6 2023 London,male,GBR,30-34,open,01:23:27,00:31:58,00:05:55,00:45:34
S6 2023 London,male,GBR,30-34,open,01:23:32,00:33:08,00:06:25,00:43:59
S6 2023 London,male,GBR,35-39,open,01:23:34,00:35:59,00:08:37,00:38:58
S6 2023 London,male,GBR,40-44,open,01:23:36,00:36:24,00:05:13,00:41:59
S6 2023 London,male,GBR,40-44,open,01:23:36,00:36:36,00:05:09,00:41:51
S6 2023 London,male,GBR,50-54,open,01:23:42,00:38:13,00:06:34,00:38:55
S6 2023 London,male,GBR,50-54,open,01:23:43,00:34:13,00:05:52,00:43:38
S6 2023 London,male,GBR,50-54,open,01:23:44,00:36:13,00:05:23,00:42:08
S6 2023 London,male,GBR,35-39,open,01:23:44,00:32:08,00:05:05,00:46:31
S6 2023 London,male,GBR,25-29,open,01:23:48,00:33:37,00:06:40,00:43:31
S6 2023 London,male,GBR,35-39,open,01:23:49,00:38:16,00:04:46,00:40:47
S6 2023 London,male,GBR,35-39,open,01:23:54,00:36:31,00:06:03,00:41:20
S6 2023 London,male,GBR,30-34,open,01:23:55,00:34:18,00:07:12,00:42:25
S6 2023 London,male,GBR,30-34,open,01:24:00,00:34:43,00:05:40,00:43:37
S6 2023 London,male,GBR,25-29,open,01:24:01,00:33:04,00:05:47,00:45:10
S6 2023 London,male,GBR,30-34,open,01:24:02,00:38:48,00:06:07,00:39:07
S6 2023 London,male,GBR,50-54,open,01:24:06,00:41:08,00:05:58,00:37:00
S6 2023 London,male,GBR,55-59,open,01:24:08,00:38:15,00:06:30,00:39:23
S6 2023 London,male,GBR,45-49,open,01:24:12,00:36:49,00:07:38,00:39:45
S6 2023 London,male,GBR,40-44,open,01:24:15,00:32:56,00:06:28,00:44:51
S6 2023 London,male,GBR,30-34,open,01:24:17,00:36:14,00:05:38,00:42:25
S6 2023 London,male,GBR,30-34,open,01:24:18,00:37:06,00:08:38,00:38:34
S6 2023 London,male,GBR,30-34,open,01:24:21,00:38:17,00:06:16,00:39:48
S6 2023 London,male,GBR,35-39,open,01:24:24,00:33:53,00:07:39,00:42:52
S6 2023 London,male,GBR,30-34,open,01:24:26,00:37:00,00:06:24,00:41:02
S6 2023 London,male,GBR,35-39,open,01:24:26,00:37:09,00:06:04,00:41:13
S6 2023 London,male,GBR,30-34,open,01:24:29,00:34:42,00:07:05,00:42:42
S6 2023 London,male,GBR,40-44,open,01:24:31,00:41:33,00:06:44,00:36:14
S6 2023 London,male,GBR,40-44,open,01:24:34,00:38:35,00:05:26,00:40:33
S6 2023 London,male,GBR,30-34,open,01:24:35,00:33:55,00:07:32,00:43:08
S6 2023 London,male,GBR,35-39,open,01:24:36,00:36:10,00:05:41,00:42:45
S6 2023 London,male,GBR,45-49,open,01:24:41,00:36:31,00:07:27,00:40:43
S6 2023 London,male,GBR,35-39,open,01:24:42,00:38:29,00:06:46,00:39:27
S6 2023 London,male,GBR,25-29,open,01:24:43,00:35:36,00:07:44,00:41:23
S6 2023 London,male,GBR,35-39,open,01:24:47,00:34:28,00:06:14,00:44:05
S6 2023 London,male,GBR,50-54,open,01:24:53,00:40:53,00:05:13,00:38:47
S6 2023 London,male,GBR,25-29,open,01:24:54,00:33:58,00:07:08,00:43:48
S6 2023 London,male,GBR,35-39,open,01:24:56,00:36:29,00:05:54,00:42:33
S6 2023 London,male,GBR,30-34,open,01:24:58,00:37:08,00:06:05,00:41:45
S6 2023 London,male,GBR,40-44,open,01:25:34,00:37:00,00:09:14,00:39:20
S6 2023 London,male,GBR,25-29,open,01:25:01,00:38:25,00:06:22,00:40:14
S6 2023 London,male,GBR,35-39,open,01:25:01,00:36:36,00:06:37,00:41:48
S6 2023 London,male,GBR,25-29,open,01:25:02,00:36:28,00:05:27,00:43:07
S6 2023 London,male,GBR,25-29,open,01:25:03,00:34:51,00:06:38,00:43:34
S6 2023 London,male,GBR,55-59,open,01:25:05,00:37:52,00:04:53,00:42:20
S6 2023 London,male,GBR,35-39,open,01:25:10,00:37:08,00:05:36,00:42:26
S6 2023 London,male,GBR,30-34,open,01:25:12,00:33:18,00:06:24,00:45:30
S6 2023 London,male,GBR,35-39,open,01:25:13,00:35:11,00:07:41,00:42:21
S6 2023 London,male,GBR,25-29,open,01:25:16,00:34:14,00:05:47,00:45:15
S6 2023 London,male,GBR,45-49,open,01:25:17,00:37:14,00:07:45,00:40:18
S6 2023 London,male,GBR,30-34,open,01:25:21,00:36:01,00:06:03,00:43:17
S6 2023 London,male,GBR,35-39,open,01:25:22,00:33:19,00:07:32,00:44:31
S6 2023 London,male,GBR,25-29,open,01:25:24,00:32:28,00:06:15,00:46:41
S6 2023 London,male,GBR,30-34,open,01:25:24,00:35:03,00:08:03,00:42:18
S6 2023 London,male,GBR,40-44,open,01:25:25,00:34:56,00:06:50,00:43:39
S6 2023 London,male,GBR,30-34,open,01:25:26,00:32:58,00:07:43,00:44:45
S6 2023 London,male,GBR,45-49,open,01:25:30,00:34:40,00:07:51,00:42:59
S6 2023 London,male,GBR,25-29,open,01:23:48,00:34:34,00:06:34,00:42:40
S6 2023 London,male,GBR,40-44,open,01:23:48,00:32:01,00:07:27,00:44:20
S6 2023 London,male,GBR,25-29,open,01:23:50,00:37:46,00:05:57,00:40:07
S6 2023 London,male,GBR,35-39,open,01:23:54,00:34:00,00:05:45,00:44:09
S6 2023 London,male,GBR,40-44,open,01:23:56,00:35:38,00:05:23,00:42:55
S6 2023 London,male,GBR,45-49,open,01:24:01,00:34:34,00:05:27,00:44:00
S6 2023 London,male,GBR,35-39,open,01:24:01,00:35:49,00:09:37,00:38:35
S6 2023 London,male,GBR,45-49,open,01:24:04,00:37:58,00:05:17,00:40:49
S6 2023 London,male,GBR,25-29,open,01:24:08,00:33:30,00:05:21,00:45:17
S6 2023 London,male,GBR,30-34,open,01:24:10,00:32:47,00:09:58,00:41:25
S6 2023 London,male,GBR,50-54,open,01:24:12,00:36:34,00:06:03,00:41:35
S6 2023 London,male,GBR,45-49,open,01:24:16,00:34:42,00:06:40,00:42:54
S6 2023 London,male,GBR,16-24,open,01:24:17,00:34:19,00:07:03,00:42:55
S6 2023 London,male,GBR,30-34,open,01:24:20,00:32:45,00:07:02,00:44:33
S6 2023 London,male,GBR,55-59,open,01:24:23,00:39:45,00:04:45,00:39:53
S6 2023 London,male,GBR,35-39,open,01:24:24,00:34:59,00:06:00,00:43:25
S6 2023 London,male,GBR,25-29,open,01:24:26,00:32:14,00:07:00,00:45:12
S6 2023 London,male,GBR,25-29,open,01:24:27,00:39:33,00:04:50,00:40:04
S6 2023 London,male,GBR,40-44,open,01:24:29,00:34:13,00:06:11,00:44:05
S6 2023 London,male,GBR,55-59,open,01:24:31,00:35:57,00:05:31,00:43:03
S6 2023 London,male,GBR,30-34,open,01:24:34,00:34:45,00:08:27,00:41:22
S6 2023 London,male,GBR,35-39,open,01:24:35,00:40:28,00:05:00,00:39:07
S6 2023 London,male,GBR,25-29,open,01:24:35,00:34:59,00:07:05,00:42:31
S6 2023 London,male,GBR,30-34,open,01:24:39,00:37:53,00:06:49,00:39:57
S6 2023 London,male,GBR,55-59,open,01:24:41,00:35:45,00:04:55,00:44:01
S6 2023 London,male,GBR,30-34,open,01:24:42,00:33:32,00:05:33,00:45:37
S6 2023 London,male,GBR,40-44,open,01:24:47,00:38:06,00:05:55,00:40:46
S6 2023 London,male,GBR,45-49,open,01:24:52,00:38:11,00:06:04,00:40:37
S6 2023 London,male,GBR,40-44,open,01:24:54,00:36:39,00:05:42,00:42:33
S6 2023 London,male,GBR,40-44,open,01:24:55,00:36:42,00:06:40,00:41:33
S6 2023 London,male,GBR,25-29,open,01:24:57,00:37:32,00:05:38,00:41:47
S6 2023 London,male,GBR,45-49,open,01:24:59,00:37:20,00:06:08,00:41:31
S6 2023 London,male,GBR,40-44,open,01:25:00,00:34:48,00:09:18,00:40:54
S6 2023 London,male,GBR,45-49,open,01:25:01,00:35:44,00:05:51,00:43:26
S6 2023 London,male,GBR,50-54,open,01:25:02,00:39:36,00:05:35,00:39:51
S6 2023 London,male,GBR,35-39,open,01:25:03,00:37:55,00:05:25,00:41:43
S6 2023 London,male,GBR,35-39,open,01:25:05,00:34:49,00:07:28,00:42:48
S6 2023 London,male,GBR,40-44,open,01:25:05,00:34:44,00:06:44,00:43:37
S6 2023 London,male,GBR,25-29,open,01:25:09,00:33:08,00:07:14,00:44:47
S6 2023 London,male,GBR,30-34,open,01:25:11,00:34:04,00:07:33,00:43:34
S6 2023 London,male,GBR,40-44,open,01:25:12,00:35:34,00:06:01,00:43:37
S6 2023 London,male,GBR,40-44,open,01:25:15,00:38:52,00:05:27,00:40:56
S6 2023 London,male,GBR,30-34,open,01:25:16,00:36:33,00:06:56,00:41:47
S6 2023 London,male,GBR,30-34,open,01:25:18,00:39:01,00:05:47,00:40:30
S6 2023 London,male,GBR,35-39,open,01:25:21,00:35:51,00:05:40,00:43:50
S6 2023 London,male,GBR,35-39,open,01:25:23,00:37:03,00:05:55,00:42:25
S6 2023 London,male,GBR,30-34,open,01:25:24,00:37:49,00:05:59,00:41:36
S6 2023 London,male,GBR,25-29,open,01:25:24,00:36:09,00:06:17,00:42:58
S6 2023 London,male,GBR,40-44,open,01:25:25,00:37:09,00:06:07,00:42:09
S6 2023 London,male,GBR,35-39,open,01:25:30,00:40:25,00:05:51,00:39:14
S6 2023 London,male,GBR,50-54,open,01:25:31,00:36:14,00:06:41,00:42:36
S6 2023 London,male,GBR,45-49,open,01:25:37,00:35:03,00:10:17,00:40:17
S6 2023 London,male,GBR,40-44,open,01:25:38,00:35:52,00:07:11,00:42:35
S6 2023 London,male,GBR,35-39,open,01:25:40,00:37:55,00:06:59,00:40:46
S6 2023 London,male,GBR,35-39,open,01:25:46,00:35:48,00:06:08,00:43:50
S6 2023 London,male,GBR,30-34,open,01:25:46,00:37:59,00:05:52,00:41:55
S6 2023 London,male,GBR,16-24,open,01:25:47,00:37:51,00:06:39,00:41:17
S6 2023 London,male,GBR,40-44,open,01:25:49,00:33:38,00:07:19,00:44:52
S6 2023 London,male,GBR,30-34,open,01:25:49,00:34:48,00:07:45,00:43:16
S6 2023 London,male,GBR,35-39,open,01:25:51,00:38:22,00:06:12,00:41:17
S6 2023 London,male,GBR,35-39,open,01:25:52,00:39:43,00:05:01,00:41:08
S6 2023 London,male,GBR,35-39,open,01:25:55,00:36:45,00:08:30,00:40:40
S6 2023 London,male,GBR,35-39,open,01:25:56,00:35:27,00:07:14,00:43:15
S6 2023 London,male,GBR,35-39,open,01:25:57,00:35:53,00:06:17,00:43:47
S6 2023 London,male,GBR,45-49,open,01:25:59,00:37:43,00:06:16,00:42:00
S6 2023 London,male,GBR,25-29,open,01:26:00,00:40:17,00:05:04,00:40:39
S6 2023 London,male,GBR,30-34,open,01:26:05,00:36:55,00:06:42,00:42:28
S6 2023 London,male,GBR,30-34,open,01:26:06,00:35:55,00:06:08,00:44:03
S6 2023 London,male,GBR,40-44,open,01:26:06,00:35:02,00:06:31,00:44:33
S6 2023 London,male,GBR,30-34,open,01:26:08,00:38:07,00:05:43,00:42:18
S6 2023 London,male,GBR,40-44,open,01:26:12,00:38:37,00:06:03,00:41:32
S6 2023 London,male,GBR,35-39,open,01:26:14,00:36:00,00:06:05,00:44:09
S6 2023 London,male,GBR,30-34,open,01:26:15,00:34:39,00:05:00,00:46:36
S6 2023 London,male,GBR,35-39,open,01:26:18,00:40:20,00:05:40,00:40:18
S6 2023 London,male,GBR,35-39,open,01:26:19,00:36:02,00:06:37,00:43:40
S6 2023 London,male,GBR,30-34,open,01:26:20,00:32:40,00:06:31,00:47:09
S6 2023 London,male,GBR,45-49,open,01:26:21,00:43:28,00:06:47,00:36:06
S6 2023 London,male,GBR,30-34,open,01:26:22,00:36:50,00:05:26,00:44:06
S6 2023 London,male,GBR,35-39,open,01:26:24,00:37:55,00:05:39,00:42:50
S6 2023 London,male,GBR,30-34,open,01:26:28,00:35:08,00:06:43,00:44:37
S6 2023 London,male,GBR,40-44,open,01:26:30,00:39:34,00:04:59,00:41:57
S6 2023 London,male,GBR,50-54,open,01:26:32,00:37:15,00:06:45,00:42:32
S6 2023 London,male,GBR,50-54,open,01:26:33,00:36:23,00:06:38,00:43:32
S6 2023 London,male,GBR,30-34,open,01:26:34,00:35:15,00:05:35,00:45:44
S6 2023 London,male,GBR,35-39,open,01:26:35,00:34:03,00:06:20,00:46:12
S6 2023 London,male,GBR,16-24,open,01:26:38,00:38:15,00:05:17,00:43:06
S6 2023 London,male,GBR,40-44,open,01:28:09,00:38:44,00:08:36,00:40:49
S6 2023 London,male,GBR,25-29,open,01:26:41,00:36:58,00:07:03,00:42:40
S6 2023 London,male,GBR,55-59,open,01:26:42,00:42:49,00:05:19,00:38:34
S6 2023 London,male,GBR,25-29,open,01:26:43,00:32:59,00:06:23,00:47:21
S6 2023 London,male,GBR,55-59,open,01:26:45,00:36:45,00:05:58,00:44:02
S6 2023 London,male,GBR,35-39,open,01:26:46,00:37:11,00:07:52,00:41:43
S6 2023 London,male,GBR,35-39,open,01:26:47,00:33:07,00:07:49,00:45:51
S6 2023 London,male,GBR,35-39,open,01:26:51,00:41:39,00:05:08,00:40:04
S6 2023 London,male,GBR,30-34,open,01:26:56,00:39:36,00:07:39,00:39:41
S6 2023 London,male,GBR,25-29,open,01:26:57,00:35:52,00:06:58,00:44:07
S6 2023 London,male,GBR,45-49,open,01:26:59,00:39:18,00:05:38,00:42:03
S6 2023 London,male,GBR,25-29,open,01:27:02,00:35:41,00:06:20,00:45:01
S6 2023 London,male,GBR,45-49,open,01:27:04,00:39:23,00:04:57,00:42:44
S6 2023 London,male,GBR,45-49,open,01:27:09,00:36:51,00:07:16,00:43:02
S6 2023 London,male,GBR,60-64,open,01:25:31,00:33:21,00:06:03,00:46:07
S6 2023 London,male,GBR,16-24,open,01:25:34,00:36:59,00:05:14,00:43:21
S6 2023 London,male,GBR,40-44,open,01:25:38,00:41:08,00:07:10,00:37:20
S6 2023 London,male,GBR,25-29,open,01:25:40,00:37:38,00:05:27,00:42:35
S6 2023 London,male,GBR,35-39,open,01:25:40,00:35:03,00:05:57,00:44:40
S6 2023 London,male,GBR,25-29,open,01:25:46,00:36:21,00:06:31,00:42:54
S6 2023 London,male,GBR,45-49,open,01:25:47,00:35:49,00:05:39,00:44:19
S6 2023 London,male,GBR,25-29,open,01:25:48,00:35:32,00:05:47,00:44:29
S6 2023 London,male,GBR,35-39,open,01:25:49,00:32:23,00:07:21,00:46:05
S6 2023 London,male,GBR,45-49,open,01:25:50,00:39:08,00:06:20,00:40:22
S6 2023 London,male,GBR,45-49,open,01:25:51,00:37:39,00:06:10,00:42:02
S6 2023 London,male,GBR,40-44,open,01:25:53,00:36:12,00:07:27,00:42:14
S6 2023 London,male,GBR,30-34,open,01:25:55,00:35:15,00:07:11,00:43:29
S6 2023 London,male,GBR,45-49,open,01:25:56,00:36:08,00:05:37,00:44:11
S6 2023 London,male,GBR,40-44,open,01:25:58,00:38:29,00:06:35,00:40:54
S6 2023 London,male,GBR,45-49,open,01:26:00,00:39:05,00:04:42,00:42:13
S6 2023 London,male,GBR,30-34,open,01:26:04,00:33:16,00:05:34,00:47:14
S6 2023 London,male,GBR,50-54,open,01:26:05,00:36:02,00:07:28,00:42:35
S6 2023 London,male,GBR,30-34,open,01:26:06,00:39:08,00:07:14,00:39:44
S6 2023 London,male,GBR,30-34,open,01:26:08,00:39:52,00:05:50,00:40:26
S6 2023 London,male,GBR,50-54,open,01:26:09,00:34:56,00:06:17,00:44:56
S6 2023 London,male,GBR,40-44,open,01:26:14,00:33:58,00:08:56,00:43:20
S6 2023 London,male,GBR,30-34,open,01:26:14,00:32:39,00:06:35,00:47:00
S6 2023 London,male,GBR,35-39,open,01:26:18,00:39:37,00:05:13,00:41:28
S6 2023 London,male,GBR,30-34,open,01:26:18,00:34:24,00:06:19,00:45:35
S6 2023 London,male,GBR,40-44,open,01:26:19,00:34:33,00:07:24,00:44:22
S6 2023 London,male,GBR,55-59,open,01:26:20,00:35:53,00:05:19,00:45:08
S6 2023 London,male,GBR,50-54,open,01:26:21,00:35:36,00:07:20,00:43:25
S6 2023 London,male,GBR,45-49,open,01:26:22,00:38:39,00:05:24,00:42:19
S6 2023 London,male,GBR,55-59,open,01:26:25,00:35:34,00:07:04,00:43:47
S6 2023 London,male,GBR,16-24,open,01:26:29,00:38:56,00:04:37,00:42:56
S6 2023 London,male,GBR,40-44,open,01:26:31,00:34:40,00:05:50,00:46:01
S6 2023 London,male,GBR,40-44,open,01:26:32,00:35:47,00:07:15,00:43:30
